,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
6393,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6394,10888,11091,12878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6395,,12389,10888,13473,13090,11091,11091,,,11132,,,,,,,,,,,,,,,,,,,,,,
6396,12206,12964,13212,12100,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6397,12766,13473,13557,12711,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,13212,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6399,12279,13473,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6401,12389,13166,12711,11893,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6402,13473,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6404,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406,12580,13212,11499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6407,12964,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6408,12206,13166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6409,12389,11496,12100,,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6411,13473,11091,,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6412,,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6413,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6414,13473,12964,12138,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6415,10888,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6416,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6418,13129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6419,13473,13357,12138,13643,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,12206,10888,11499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422,10888,13473,10882,13357,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423,13129,10888,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6426,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6427,11499,,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6428,11496,11499,12637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6429,12121,12766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6430,12766,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6431,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6432,11496,10888,13473,11091,,12675,12636,11132,,,,,,,,,,,,,,,,,,,,,,,,
6433,,12121,12766,13473,13557,10882,11091,,,,,,,,,,,,,,,,,,,,,,,,,
6434,13129,11593,12659,13643,11745,13319,,,,,,,,,,,,,,,,,,,,,,,,,,
6435,,13129,,12100,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6436,,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6437,12279,12121,13212,11091,,13643,11971,,,,,,,,,,,,,,,,,,,,,,,,,
6438,10888,13473,12753,11091,11893,11745,13319,,,,,,,,,,,,,,,,,,,,,,,,,
6439,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6440,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6441,12766,11499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6442,10888,13473,12878,,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,
6443,13129,10888,12964,13212,13473,12100,12100,13643,13319,,,,,,,,,,,,,,,,,,,,,,,
6444,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6445,,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446,13473,11593,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6447,,13129,10888,11091,,11132,,,,,,,,,,,,,,,,,,,,,,,,,,
6448,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6449,13473,12100,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,11091,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451,12938,11745,13557,,,11861,12006,,,,,,,,,,,,,,,,,,,,,,,,,
6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6453,11593,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6454,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,12121,12766,10888,13473,12138,11336,11332,,,,,,,,,,,,,,,,,,,,,,,,,
6456,12121,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6457,13473,12964,13473,13212,11893,,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,
6458,,11053,12629,10888,13473,13090,13212,11593,11593,,,,,,,,,,,,,,,,,,,,,,,
6459,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460,12279,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461,13129,13557,12100,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6462,13129,12279,12964,11593,12138,11745,,,,,,,,,,,,,,,,,,,,,,,,,,
6463,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6466,,10888,10888,12100,11893,12659,,,,,,,,,,,,,,,,,,,,,,,,,,
6467,11893,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6468,11053,12279,10888,11593,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,
6469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6471,13129,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6472,12121,12766,10888,13473,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6474,,12279,10888,13166,10888,13473,13212,13473,11593,12938,12878,12629,12138,,,,,,,,,,,,,,,,,,,
6475,11593,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6477,,13473,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6478,,13129,12279,11496,11091,13643,12523,,,,,,,,,,,,,,,,,,,,,,,,,
6479,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6480,12279,12156,10888,13166,13473,11745,,,,,,,,,,,,,,,,,,,,,,,,,,
6481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6482,13129,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6483,11091,12086,12938,,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6484,12617,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6485,12100,12086,11745,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6486,12964,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,10888,13473,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6489,,13129,13473,13473,13212,12100,12100,11593,11893,,,,,,,,,,,,,,,,,,,,,,,
6490,12389,13473,12086,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6491,13212,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492,11053,12121,10888,13212,11499,11091,,,,,,,,,,,,,,,,,,,,,,,,,,
6493,12206,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6494,,11496,10888,11593,13643,11745,13319,11861,11132,,,,,,,,,,,,,,,,,,,,,,,
6495,12279,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497,10888,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6499,,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,,,12205,13166,10888,13473,13473,13212,11499,12100,10888,13319,,,,,,,,,,,,,,,,,,,,
6501,12389,11053,12766,10888,13473,12563,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,12389,11496,13212,10888,11593,,12034,,,,,,,,,,,,,,,,,,,,,,,,,
6503,10888,,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6504,11496,11593,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505,12389,13473,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,13473,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6508,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509,13129,12279,11593,11091,12279,11745,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,13473,13090,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,13473,13643,11745,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,12279,11499,12100,11593,12086,12629,11336,,,,,,,,,,,,,,,,,,,,,,,,,
6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,,12156,12279,10888,12964,13473,12938,10888,11458,,,,,,,,,,,,,,,,,,,,,,,
6518,10888,,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,12100,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,11496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,12206,12121,11496,12766,12100,11091,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,13129,12279,12766,10888,13473,11971,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,12766,10888,13473,12100,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,
6527,13473,13090,11745,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,11745,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,12389,10888,13473,11593,11091,12659,13319,11458,,,,,,,,,,,,,,,,,,,,,,,,
6533,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,12766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,12964,12100,11593,11091,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,11893,13643,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,13129,12279,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,12156,10888,13473,11593,12086,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,12138,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,13473,12659,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547,12121,11496,10888,10888,13473,13090,13212,12100,12100,12711,11091,,12138,11132,,11749,,,,,,,,,,,,,,,,
6548,,11496,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549,13129,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,,11053,12766,10888,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,12206,12100,11593,11091,13319,,11434,11132,11971,,,,,,,,,,,,,,,,,,,,,,,
6553,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,11893,11091,12138,13643,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,11496,12766,12205,11091,13643,11745,11332,,,,,,,,,,,,,,,,,,,,,,,,,
6556,12121,11496,13212,13473,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,12766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,10888,13473,12100,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,11132,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,13129,13473,13212,11499,11893,13319,12006,,,,,,,,,,,,,,,,,,,,,,,,,
6562,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6563,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,13129,11496,10888,13166,10888,13473,11091,11332,,,,,,,,,,,,,,,,,,,,,,,,
6566,13129,12279,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6567,13473,,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,12389,12121,10888,12964,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,
6569,13473,12711,11593,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6570,13473,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6571,11593,11893,12878,11745,11458,,,,,,,,,,,,,,,,,,,,,,,,,,,
6572,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6576,12206,11496,10888,13473,13212,12100,11593,12665,,,,,,,,,,,,,,,,,,,,,,,,
6577,13129,13090,12100,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6579,12389,11496,13473,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6581,,11496,10888,13473,12659,12878,11336,,,,,,,,,,,,,,,,,,,,,,,,,
6582,12523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6584,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6585,12389,11745,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6586,13473,10882,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588,10888,,10888,12100,10888,12637,12629,12138,,,,,,,,,,,,,,,,,,,,,,,,
6589,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6590,12121,10888,10888,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6591,12389,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6594,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6595,12156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596,12389,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6597,13557,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,13129,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,,12279,13473,13379,12711,11091,12659,,,,,,,,,,,,,,,,,,,,,,,,,
6601,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6604,12279,,11499,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605,11053,12279,10888,10888,13090,,12964,13212,12100,10882,11893,12753,10865,11745,,,,,,,,,,,,,,,,,,
6606,12766,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6607,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6609,10888,11499,11593,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6610,11745,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6611,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6612,12766,11499,12100,13643,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,
6613,12121,10888,13473,13090,12938,,,,,,,,,,,,,,,,,,,,,,,,,,,
6614,12279,11593,11091,11091,12665,12279,,,,,,,,,,,,,,,,,,,,,,,,,,
6615,12156,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6616,11168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6617,10888,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618,13129,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6620,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6621,12389,10888,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6622,13357,11593,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6623,11053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,12279,12121,11496,10888,10888,13473,13090,13212,12100,10888,12563,10865,,13643,,,,,,,,,,,,,,,,,,
6627,12629,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6628,11496,13473,13090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6629,11496,13473,12711,11593,,13643,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,10888,12964,11091,,11434,12006,,,,,,,,,,,,,,,,,,,,,,,,,,
6631,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6632,10888,,10888,13473,13212,11499,10888,12617,,,13319,,11434,,,,,,,,,,,,,,,,,,,
6633,12629,10882,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6634,13473,12629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6635,12580,12938,13643,11458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638,,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6639,12766,10888,10888,12753,11893,13319,,,,,,,,,,,,,,,,,,,,,,,,,,
6640,13129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6641,13129,12753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6642,10882,11745,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6643,12580,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6645,13212,13557,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6646,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6647,12121,11496,12766,13473,10882,12279,12629,12138,,11861,,,,,,,,,,,,,,,,,,,,,,
6648,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,12206,13166,11499,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,12711,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6651,11496,13212,13473,12100,12100,11091,12659,,,,,,,,,,,,,,,,,,,,,,,,,
6652,11593,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6653,12766,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6654,11496,13212,11861,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657,13473,13319,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6658,12156,11496,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660,13166,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6661,10888,12964,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662,,11496,10888,13473,13090,10882,13319,,,,,,,,,,,,,,,,,,,,,,,,,
6663,10888,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,10888,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,11496,10888,13473,,11091,12629,11745,13557,,,,,,,,,,,,,,,,,,,,,,,,
6668,13319,11434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669,12580,11593,11893,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,10888,11091,11893,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6671,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,12279,13212,12100,11091,12279,12629,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,10888,13473,12964,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674,12206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,11971,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,,13473,11091,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677,12100,11091,12659,,11745,13319,12006,,,,,,,,,,,,,,,,,,,,,,,,,
6678,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,11496,12964,13212,11745,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683,11496,12766,12100,11593,13557,13319,12006,,,,,,,,,,,,,,,,,,,,,,,,,
6684,13129,13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687,,10888,11593,11091,11745,,11971,,,,,,,,,,,,,,,,,,,,,,,,,
6688,13129,10882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,12121,11496,12766,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690,13473,13212,11893,12636,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,11496,13473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,11053,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695,,11496,12766,12964,13557,12711,12665,,10865,12628,12637,,,,,,,,,,,,,,,,,,,,,
6696,13129,12766,,11745,,11458,,,,,,,,,,,,,,,,,,,,,,,,,,
6697,13473,13212,12100,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,
6698,13129,12206,12766,13166,10888,12100,11091,13643,,,,,,,,,,,,,,,,,,,,,,,,
6699,,13212,13473,10888,12138,11745,13319,,11332,,,,,,,,,,,,,,,,,,,,,,,
6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,11775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702,11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703,10888,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704,12279,10888,11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705,13885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706,13129,11496,13090,10882,12086,13319,,,,,,,,,,,,,,,,,,,,,,,,,,
6707,13473,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6708,12138,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6709,11496,13473,12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,13129,13473,11091,12938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711,11593,11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712,13357,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713,,13473,11593,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6714,,12279,11496,10888,13473,13212,11499,11593,,,,,,,,,,,,,,,,,,,,,,,,
6715,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716,11745,11861,11458,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6717,13090,12964,13212,11593,,11332,,,,,,,,,,,,,,,,,,,,,,,,,,
6718,12156,11496,12766,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719,13129,11593,13643,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6722,12766,13473,13473,13357,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723,12100,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6724,13473,11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6726,12156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6727,10888,,11893,12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6728,11893,12138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6729,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,13129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6731,12121,13212,11499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6732,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6733,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734,13643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
