,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
5448,other vegetables,whole milk,butter,white bread,canned vegetables,soda,snack products,cake bar,chocolate,,,,,,,,,,,,,,,,,,,,,,,
5449,whole milk,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,citrus fruit,root vegetables,onions,other vegetables,domestic eggs,white bread,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,
5451,other vegetables,whole milk,rolls/buns,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,other vegetables,whole milk,,frozen vegetables,frozen dessert,misc. beverages,,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
5453,beef,root vegetables,,other vegetables,whole milk,butter,,whipped/sour cream,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,
5454,meat,chicken,other vegetables,butter milk,yogurt,roll products,flour,,soda,,,,,,,,,,,,,,,,,,,,,,,
5455,sausage,frozen vegetables,frozen meals,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,pip fruit,pasta,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,beef,root vegetables,frozen vegetables,frozen potato products,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,chicken,hamburger meat,,UHT-milk,cream cheese,frozen vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,
5459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,sausage,pip fruit,yogurt,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,whole milk,butter milk,rolls/buns,,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
5462,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,sausage,hamburger meat,cream,spread cheese,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,nuts/prunes,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,sausage,,yogurt,cream cheese,brown bread,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
5467,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,chicken,pork,citrus fruit,root vegetables,,other vegetables,whole milk,butter,frozen dessert,domestic eggs,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,
5469,tropical fruit,other vegetables,yogurt,domestic eggs,rolls/buns,pastry,semi-finished bread,zwieback,oil,,organic products,coffee,bottled water,soda,snack products,waffles,chocolate marshmallow,candy,,,,,,,,,,,,,,
5470,,other vegetables,whole milk,yogurt,curd cheese,brown bread,pastry,potato products,,soda,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,
5471,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5472,beef,root vegetables,other vegetables,frozen dessert,pastry,,,sugar,,coffee,,,,,,,,,,,,,,,,,,,,,,
5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,other vegetables,spices,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,beef,citrus fruit,tropical fruit,other vegetables,condensed milk,processed cheese,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
5477,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5478,tropical fruit,root vegetables,sliced cheese,processed cheese,,bottled water,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,
5479,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,sausage,soft cheese,rolls/buns,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,butter milk,domestic eggs,rolls/buns,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,sausage,whole milk,frozen dessert,mustard,jam,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,,chicken,pork,other vegetables,yogurt,whipped/sour cream,soft cheese,rolls/buns,instant coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,
5484,rolls/buns,soda,fruit/vegetable juice,,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5487,whole milk,rolls/buns,spices,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,citrus fruit,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,sausage,citrus fruit,other vegetables,whole milk,whipped/sour cream,sliced cheese,cream cheese,domestic eggs,rolls/buns,pastry,sugar,,,,,,,,,,,,,,,,,,,,,
5491,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,chicken,other vegetables,whole milk,,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,tropical fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495,other vegetables,whole milk,domestic eggs,,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,butter,soups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,root vegetables,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,sausage,,citrus fruit,other vegetables,whole milk,butter,,whipped/sour cream,tidbits,ice cream,rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,
5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,citrus fruit,yogurt,UHT-milk,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5503,pork,whole milk,,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,beef,pip fruit,onions,whole milk,,,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
5509,whole milk,flour,,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510,root vegetables,whole milk,whipped/sour cream,frozen meals,flour,oil,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5512,whole milk,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5513,other vegetables,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,whole milk,curd cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515,,beef,citrus fruit,pip fruit,root vegetables,whole milk,semi-finished bread,potato products,rice,soda,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,
5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5517,beverages,frozen vegetables,soda,fruit/vegetable juice,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,
5518,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5521,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5522,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5523,citrus fruit,pip fruit,butter,rolls/buns,oil,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
5524,rolls/buns,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5525,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5526,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5527,whole milk,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5528,pip fruit,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5529,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530,,citrus fruit,other vegetables,,salad dressing,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,
5531,citrus fruit,tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,frozen vegetables,ice cream,rolls/buns,salt,sugar,soda,,,,,,,,,,,,,,,,,,,,
5532,,pip fruit,onions,whole milk,,yogurt,pastry,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,
5533,soft cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,ham,root vegetables,onions,other vegetables,whole milk,whipped/sour cream,soft cheese,sliced cheese,hard cheese,cream cheese,specialty cheese,domestic eggs,salt,canned fish,,,,,,,,,,,,,,,,,,
5535,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536,other vegetables,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5537,sausage,beverages,rolls/buns,misc. beverages,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538,yogurt,rolls/buns,instant coffee,soda,,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
5539,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5540,pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5541,rolls/buns,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5542,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,root vegetables,other vegetables,yogurt,UHT-milk,sugar,coffee,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,
5544,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5545,beef,pip fruit,whole milk,butter,,,,coffee,waffles,,,,,,,,,,,,,,,,,,,,,,,
5546,pip fruit,whole milk,butter,whipped/sour cream,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
5547,chicken,citrus fruit,root vegetables,other vegetables,brown bread,pastry,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
5548,whole milk,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,sausage,citrus fruit,tropical fruit,other vegetables,whole milk,butter,whipped/sour cream,hard cheese,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,
5551,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5552,tropical fruit,yogurt,UHT-milk,cream cheese,processed cheese,rolls/buns,pastry,,waffles,,,,,,,,,,,,,,,,,,,,,,,
5553,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5554,chicken,packaged fruit/vegetables,whole milk,,whipped/sour cream,frozen vegetables,frozen dessert,rolls/buns,white bread,brown bread,,soda,long life bakery product,specialty chocolate,candy,,,,,,,,,,,,,,,,,
5555,hamburger meat,mustard,soups,Instant food products,sweet spreads,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
5556,whole milk,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5557,citrus fruit,pip fruit,root vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5558,ham,tropical fruit,pip fruit,other vegetables,whole milk,yogurt,whipped/sour cream,spread cheese,curd cheese,ice cream,sugar,,fruit/vegetable juice,salty snack,waffles,,,,,,,,,,,,,,,,,
5559,whole milk,yogurt,whipped/sour cream,beverages,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
5560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5561,white bread,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5562,sausage,citrus fruit,other vegetables,yogurt,whipped/sour cream,frozen meals,pasta,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,
5563,sliced cheese,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5564,,citrus fruit,onions,other vegetables,,whipped/sour cream,frozen dessert,domestic eggs,white bread,,,,,,,,,,,,,,,,,,,,,,,
5565,yogurt,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566,root vegetables,other vegetables,whole milk,hard cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
5567,rolls/buns,sugar,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568,berries,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5569,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5570,beef,hamburger meat,whole milk,,yogurt,cream cheese,spices,,sweet spreads,,soda,chocolate,,,,,,,,,,,,,,,,,,,,
5571,chicken,,whole milk,butter,,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
5572,sausage,meat,other vegetables,yogurt,whipped/sour cream,domestic eggs,semi-finished bread,instant coffee,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,
5573,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5574,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5575,sausage,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577,pork,root vegetables,whole milk,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,pork,root vegetables,other vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,sausage,hamburger meat,pip fruit,other vegetables,butter milk,,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
5580,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5581,tropical fruit,pip fruit,coffee,soda,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
5582,pip fruit,nuts/prunes,whole milk,yogurt,whipped/sour cream,cream cheese,rolls/buns,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,
5583,citrus fruit,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585,sausage,meat,pork,citrus fruit,,UHT-milk,brown bread,sugar,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
5586,tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587,whole milk,whipped/sour cream,hard cheese,rolls/buns,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588,berries,other vegetables,whole milk,sliced cheese,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,ham,beef,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590,,white bread,pastry,soda,salty snack,popcorn,waffles,chewing gum,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
5591,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593,yogurt,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,meat,pip fruit,root vegetables,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
5595,citrus fruit,tropical fruit,whole milk,butter,,yogurt,whipped/sour cream,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,
5596,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5598,coffee,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5599,whole milk,beverages,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,whole milk,white bread,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601,sausage,tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5602,whole milk,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5603,,chicken,beef,hamburger meat,tropical fruit,other vegetables,butter,,butter milk,yogurt,whipped/sour cream,UHT-milk,frozen vegetables,pastry,flour,,canned fish,coffee,fruit/vegetable juice,salty snack,specialty chocolate,,,,,,,,,,,
5604,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5605,meat,tropical fruit,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,frozen meals,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,
5606,other vegetables,yogurt,pastry,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
5607,,root vegetables,butter,,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,specialty cheese,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5609,yogurt,whipped/sour cream,UHT-milk,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,chicken,citrus fruit,whole milk,yogurt,mustard,,soda,,,,,,,,,,,,,,,,,,,,,,,,,
5611,whole milk,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,,whipped/sour cream,pudding powder,coffee,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,,pork,UHT-milk,rolls/buns,canned fish,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
5615,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,frozen dessert,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,tropical fruit,pip fruit,root vegetables,,yogurt,flour,,sugar,bottled water,,,,,,,,,,,,,,,,,,,,,,,
5618,tropical fruit,pip fruit,whole milk,yogurt,ice cream,frozen dessert,domestic eggs,pastry,flour,,coffee,cake bar,,,,,,,,,,,,,,,,,,,,
5619,sausage,pip fruit,rolls/buns,pastry,soda,fruit/vegetable juice,,salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,
5620,whole milk,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5622,pork,whole milk,butter,yogurt,soft cheese,cream cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
5623,beef,dessert,frozen vegetables,rice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624,sausage,ham,other vegetables,beverages,,rolls/buns,soda,,chocolate,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,
5625,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,oil,,soda,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
5626,pip fruit,whole milk,,cocoa drinks,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628,other vegetables,whole milk,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,whole milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631,whole milk,cream cheese,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632,ham,domestic eggs,pastry,long life bakery product,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
5633,tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5635,ham,onions,other vegetables,whole milk,whipped/sour cream,soft cheese,sliced cheese,brown bread,canned vegetables,sweet spreads,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,
5636,chicken,pork,frozen vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5637,grapes,butter,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,whole milk,,bottled water,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,,sausage,ham,tropical fruit,rolls/buns,pastry,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
5640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642,beef,root vegetables,jam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643,citrus fruit,tropical fruit,other vegetables,whole milk,yogurt,beverages,cream cheese,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
5644,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5645,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649,other vegetables,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,beef,citrus fruit,butter,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,sausage,pip fruit,oil,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5653,,tropical fruit,root vegetables,rolls/buns,mustard,canned fish,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
5654,,root vegetables,whipped/sour cream,rolls/buns,roll products,salt,,,,,,,,,,,,,,,,,,,,,,,,,,
5655,,sausage,pork,onions,other vegetables,rolls/buns,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,
5656,tropical fruit,pip fruit,yogurt,frozen vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
5657,,chicken,pork,citrus fruit,tropical fruit,pip fruit,root vegetables,,other vegetables,whole milk,butter milk,beverages,sliced cheese,frozen vegetables,roll products,pasta,,,,,,,,,,,,,,,,
5658,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5659,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5660,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5661,chicken,other vegetables,whipped/sour cream,sliced cheese,frozen vegetables,frozen meals,fruit/vegetable juice,long life bakery product,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
5662,other vegetables,whipped/sour cream,processed cheese,frozen fruits,domestic eggs,rolls/buns,cereals,,specialty chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,
5663,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664,sausage,hamburger meat,other vegetables,yogurt,cream cheese,meat spreads,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
5665,sausage,tropical fruit,whole milk,yogurt,whipped/sour cream,white bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
5666,pork,root vegetables,onions,other vegetables,whole milk,butter,frozen vegetables,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,
5667,bottled water,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,butter milk,ice cream,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5669,soda,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670,chicken,citrus fruit,berries,root vegetables,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
5671,,tropical fruit,dessert,UHT-milk,frozen dessert,pastry,artif. sweetener,mustard,canned fruit,,,,,,,,,,,,,,,,,,,,,,,
5672,,whole milk,frozen meals,domestic eggs,white bread,pastry,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
5673,sausage,whole milk,butter,domestic eggs,white bread,,candy,,,,,,,,,,,,,,,,,,,,,,,,,
5674,chicken,pip fruit,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,beverages,cream cheese,rolls/buns,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5676,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677,pork,whipped/sour cream,hard cheese,cream cheese,spread cheese,,white bread,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
5678,,meat,pork,beef,hamburger meat,citrus fruit,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,,,,,,,,,,,,,,,,,,,,,
5679,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,whipped/sour cream,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5681,sausage,citrus fruit,root vegetables,other vegetables,whole milk,rolls/buns,brown bread,,bottled water,,,,,,,,,,,,,,,,,,,,,,,
5682,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684,,root vegetables,onions,other vegetables,butter,domestic eggs,pasta,,,,,,,,,,,,,,,,,,,,,,,,,
5685,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686,butter,UHT-milk,frozen vegetables,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
5687,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689,,chicken,pork,beef,hamburger meat,tropical fruit,berries,whole milk,pastry,roll products,oil,,sugar,artif. sweetener,mustard,soups,cereals,jam,bottled water,,,,,,,,,,,,,
5690,,,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691,other vegetables,whole milk,butter,cream cheese,brown bread,pastry,ready soups,,,,,,,,,,,,,,,,,,,,,,,,,
5692,pastry,flour,sugar,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693,,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,berries,whipped/sour cream,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,tropical fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5702,beef,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703,tropical fruit,other vegetables,whole milk,sliced cheese,frozen dessert,brown bread,pastry,semi-finished bread,canned fish,,soda,,,,,,,,,,,,,,,,,,,,,
5704,,chicken,citrus fruit,root vegetables,other vegetables,dessert,domestic eggs,spices,,bottled water,soda,popcorn,chocolate marshmallow,,,,,,,,,,,,,,,,,,,
5705,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,,yogurt,whipped/sour cream,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,chicken,berries,other vegetables,pastry,roll products,oil,sugar,,,,,,,,,,,,,,,,,,,,,,,,,
5708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,,whole milk,sliced cheese,rolls/buns,pastry,bottled water,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
5710,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
